,mass_grams,fall,year,reclat,reclong,elevation,FIPS,area_sqkm,BARE,CROPL,FOREST,GRSL,SHRUBL,SPARSE_VEGETATION,URBAN,WATER,WETL,Achrondrite,Chrondrite,Iron,Mesosiderite,Pallasite
1275,198.96,1,2008,33.67248,-114.2917,375.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1276,9158.0,1,2004,34.71457,-114.19142,450.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1277,1728.0,1,2001,34.23333,-111.4,1404.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1278,210.0,1,1947,32.2,-111.0,735.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,0,1,0,0
1279,42.8,1,2011,34.68222,-114.33046000000002,402.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1280,1062.0,1,2008,34.7049,-114.34572,346.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1281,69.7,1,2002,33.68085,-114.1958,282.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1282,122.7,1,1997,32.446670000000005,-111.34667,586.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1283,21.5,1,2001,35.65306,-114.02437,843.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1284,94.0,1,2001,35.64552,-114.03069,843.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1285,13.5,1,2001,35.6464,-114.02849,843.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1286,12.0,1,2001,35.64645,-114.02853,843.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1287,40.0,1,2001,35.62705,-114.04336,844.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1288,13.0,1,2001,35.62723,-114.04323,844.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1289,17.0,1,2002,35.66185,-114.0271,842.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1290,5.9,1,2002,35.66375,-114.02698,842.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1291,17.9,1,2003,35.69732,-114.032,844.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1292,6.55,1,2003,35.67947,-114.04338,842.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1293,11.3,1,2004,35.6448,-114.03452,843.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1294,5.25,1,2004,35.62682,-114.04373,844.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1295,4.8,1,2002,35.69733,-114.06167,842.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1296,6.0,1,2006,35.63333,-114.08333,844.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1297,6.0,1,2006,35.64133,-114.09,846.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1298,3.0,1,2006,35.647,-114.0955,846.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1299,6.2,1,2009,35.65868,-114.02573,843.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1300,26.2,1,2008,35.64,-114.03285,843.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1301,4.35,1,2010,35.62453,-114.04688,844.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1302,8.9,1,1982,32.13333,-111.13333,751.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1303,98.9,1,2003,34.756370000000004,-114.23435,389.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1304,892.8,1,2004,34.75635,-114.2343,389.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1305,89.2,1,2004,34.75873,-114.23342,394.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1306,28.6,1,2004,34.75078,-114.22717,384.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1307,52.3,1,2004,34.74667,-114.21,403.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1308,1700.0,1,1920,35.0,-112.0,1664.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,0,1,0,0
1309,31.8,1,2005,32.16657,-111.11718,758.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1310,2200.0,1,1949,35.28333,-112.86667,1591.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,0,1,0,0
1311,5100.0,1,1939,32.48333,-111.56667,646.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,0,1,0,0
1312,1160.0,1,1994,32.15833,-111.11333,757.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1313,106.0,1,1998,35.91667,-114.43333,857.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1314,105.0,1,2008,35.16993,-114.45585,627.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1315,846.0,1,2005,33.91667,-112.55,784.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1316,975000.0,1,1850,31.85,-110.96667,891.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,0,1,0,0
1317,150.0,1,1985,32.25,-110.83333,768.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1318,430000.0,1,1927,35.8,-113.7,1321.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,0,1,0,0
1319,156.9,1,2003,34.78698,-114.25052,460.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1320,38800.0,1,1898,34.25,-112.75,1400.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,0,1,0,0
1321,10.4,1,1997,35.89,-114.20333,832.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1322,11.7,1,1999,35.85667,-114.22333,1013.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,0,0,1,0
1323,9200.0,1,1940,33.96667,-112.73333,633.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1324,372.0,1,1965,34.7,-113.6,590.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1325,202.0,1,1998,32.56533,-111.7255,487.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1326,61.5,1,1979,32.125,-109.83333,1260.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1327,12.0,1,2001,32.181670000000004,-109.7895,1261.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1328,19.9,1,2004,32.14202,-109.82423,1260.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1329,278.4,1,2004,32.0939,-109.88412,1262.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1330,3.1,1,2004,32.11288,-109.89265,1263.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1331,62.4,1,2004,32.18843,-109.84563,1260.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1332,160.0,1,2009,32.07667,-109.8455,1261.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,0,0,1,0
1333,24000.0,1,1928,35.2,-111.4,1916.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,1,0,0,0,0
1334,3.0,1,2011,34.8197,-114.2761,541.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1335,25.9,1,2011,34.82658,-114.27763,547.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1336,200.0,1,2011,34.81923,-114.27735,536.0,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
1337,2420.0,0,1825,21.3,-157.86667,2.0,15,28313,12.5955234524,12.6024246049,36.5751880564,6.9632628649,25.8093901682,0.12146028390000001,1.6769800556999999,3.2555036691000003,0.4002668446,0,1,0,0,0
1338,682.0,0,1949,21.3,-157.78333,240.0,15,28313,12.5955234524,12.6024246049,36.5751880564,6.9632628649,25.8093901682,0.12146028390000001,1.6769800556999999,3.2555036691000003,0.4002668446,0,1,0,0,0
1339,7500.0,0,1825,38.41667,-77.16667,24.0,24,32131,0.3121383329,34.6846975251,37.973124747,9.025786332000001,0.019383933,0.029075899500000002,7.5198257726,7.4405796936,2.9953877642,0,1,0,0,0
1340,24.3,0,1919,38.16667,-76.38333,29.0,24,32131,0.3121383329,34.6846975251,37.973124747,9.025786332000001,0.019383933,0.029075899500000002,7.5198257726,7.4405796936,2.9953877642,0,1,0,0,0
1341,450.0,1,1854,39.71667,-77.3,153.0,24,32131,0.3121383329,34.6846975251,37.973124747,9.025786332000001,0.019383933,0.029075899500000002,7.5198257726,7.4405796936,2.9953877642,0,0,1,0,0
1342,1400.0,1,1888,39.41667,-79.15,511.0,24,32131,0.3121383329,34.6846975251,37.973124747,9.025786332000001,0.019383933,0.029075899500000002,7.5198257726,7.4405796936,2.9953877642,0,0,1,0,0
1343,230000.0,0,1860,40.0,-81.76666999999998,297.0,39,116098,0.130908367,57.3111060783,23.904949706700002,12.4983230746,0.0429869899,0.0099533634,5.0423162198,0.8476226607999999,0.21183353940000002,0,1,0,0,0
1344,900.0,0,1893,39.11667,-83.85,295.0,39,116098,0.130908367,57.3111060783,23.904949706700002,12.4983230746,0.0429869899,0.0099533634,5.0423162198,0.8476226607999999,0.21183353940000002,0,1,0,0,0
1345,1500.0,1,1870,39.11667,-84.5,223.0,39,116098,0.130908367,57.3111060783,23.904949706700002,12.4983230746,0.0429869899,0.0099533634,5.0423162198,0.8476226607999999,0.21183353940000002,0,0,1,0,0
1346,26300.0,1,1892,39.75,-84.16667,241.0,39,116098,0.130908367,57.3111060783,23.904949706700002,12.4983230746,0.0429869899,0.0099533634,5.0423162198,0.8476226607999999,0.21183353940000002,0,0,1,0,0
1347,763.0,1,1883,39.86667,-83.95,267.0,39,116098,0.130908367,57.3111060783,23.904949706700002,12.4983230746,0.0429869899,0.0099533634,5.0423162198,0.8476226607999999,0.21183353940000002,0,0,1,0,0
1348,1600.0,1,1974,39.33333,-84.6,170.0,39,116098,0.130908367,57.3111060783,23.904949706700002,12.4983230746,0.0429869899,0.0099533634,5.0423162198,0.8476226607999999,0.21183353940000002,0,0,1,0,0
1349,1201.0,1,1950,40.01667,-82.86667,247.0,39,116098,0.130908367,57.3111060783,23.904949706700002,12.4983230746,0.0429869899,0.0099533634,5.0423162198,0.8476226607999999,0.21183353940000002,0,0,1,0,0
1350,5900.0,1,1975,40.66667,-84.35,257.0,39,116098,0.130908367,57.3111060783,23.904949706700002,12.4983230746,0.0429869899,0.0099533634,5.0423162198,0.8476226607999999,0.21183353940000002,0,0,1,0,0
1351,4310.0,1,1990,38.66667,-82.78333,194.0,39,116098,0.130908367,57.3111060783,23.904949706700002,12.4983230746,0.0429869899,0.0099533634,5.0423162198,0.8476226607999999,0.21183353940000002,0,1,0,0,0
1352,226.5,1,1967,39.32,-82.37,264.0,39,116098,0.130908367,57.3111060783,23.904949706700002,12.4983230746,0.0429869899,0.0099533634,5.0423162198,0.8476226607999999,0.21183353940000002,0,1,0,0,0
1353,22700.0,1,1858,40.76667,-81.95,262.0,39,116098,0.130908367,57.3111060783,23.904949706700002,12.4983230746,0.0429869899,0.0099533634,5.0423162198,0.8476226607999999,0.21183353940000002,0,0,1,0,0
1354,19256.0,0,2003,29.94718,-90.10976,4.0,22,135659,0.1620235019,19.9429742661,48.3257571471,8.6004489126,1.4662592502,0.031813695,2.177037554,9.5155013172,9.778184356,0,1,0,0,0
1355,5500.0,1,1938,31.8,-92.75,63.0,22,135659,0.1620235019,19.9429742661,48.3257571471,8.6004489126,1.4662592502,0.031813695,2.177037554,9.5155013172,9.778184356,0,1,0,0,0
1356,664.0,1,1987,30.51528,-91.01222,23.0,22,135659,0.1620235019,19.9429742661,48.3257571471,8.6004489126,1.4662592502,0.031813695,2.177037554,9.5155013172,9.778184356,0,1,0,0,0
1357,180.0,0,2004,28.5475,-81.36222,36.0,12,170312,0.327630627,10.9918179452,47.2023808304,15.6027809148,3.2027764057,0.0563643556,9.1128352911,6.7241139011,6.7792997292,1,0,0,0,0
1358,41800.0,1,1938,26.26667,-81.75,11.0,12,170312,0.327630627,10.9918179452,47.2023808304,15.6027809148,3.2027764057,0.0563643556,9.1128352911,6.7241139011,6.7792997292,0,1,0,0,0
1359,502.0,1,1918,28.83333,-81.68333,32.0,12,170312,0.327630627,10.9918179452,47.2023808304,15.6027809148,3.2027764057,0.0563643556,9.1128352911,6.7241139011,6.7792997292,0,1,0,0,0
1360,11300.0,1,1983,30.31167,-86.16667,-16.0,12,170312,0.327630627,10.9918179452,47.2023808304,15.6027809148,3.2027764057,0.0563643556,9.1128352911,6.7241139011,6.7792997292,0,1,0,0,0
1361,1000.0,1,1916,26.68333,-80.8,8.0,12,170312,0.327630627,10.9918179452,47.2023808304,15.6027809148,3.2027764057,0.0563643556,9.1128352911,6.7241139011,6.7792997292,0,1,0,0,0
1362,18.41,0,2007,38.13742,-119.75812,2473.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1363,56.0,0,1973,33.48472,-117.6625,77.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1364,992.5,0,2012,38.80389,-120.90806,270.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1365,2126.0,1,1930,33.26667,-116.38333,189.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1366,83000.0,1,1998,38.295,-121.405,5.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1367,8600.0,1,1875,40.9,-123.1,1134.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,0,1,0,0
1368,26.0,1,2004,36.00217,-116.19633,674.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1369,699.0,1,2004,33.01222,-114.86667,238.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,1,0,0,0,0
1370,1802.0,1,1992,35.25,-118.09067,1038.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,0,1,0,0
1371,338.0,1,1995,35.05017,-116.76683,522.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1372,106.7,1,1998,35.04753,-116.73092,522.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1373,255.72,1,1998,35.08808,-116.75398,522.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1374,2430.0,1,1999,35.0715,-116.77205,521.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1375,5220.0,1,1999,35.05605,-116.7763,528.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1376,344.0,1,1999,35.09373,-116.76343,524.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1377,392.8,1,1999,35.07667,-116.74667,521.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1378,2134.0,1,1999,35.05242,-116.7667,522.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1379,67.61,1,1999,35.05878,-116.773,524.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1380,1364.31,1,1999,35.058170000000004,-116.7743,525.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1381,412.05,1,1999,35.03815,-116.7531,526.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1382,278.1,1,1999,35.074020000000004,-116.76117,520.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1383,61.5,1,1999,35.05073,-116.76698,522.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1384,68.02,1,1999,35.04625,-116.73547,523.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1385,1369.0,1,1999,35.05865,-116.76872,522.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1386,4.4,1,1999,35.05847,-116.769,522.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1387,162.0,1,1999,35.0501,-116.74443,521.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1388,3.2,1,1999,35.03815,-116.7531,526.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1389,18.5,1,1999,35.05893,-116.76872,522.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1390,14.2,1,1999,35.059470000000005,-116.7685,522.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1391,140.0,1,2000,35.06917,-116.7502,520.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1392,6.1,1,2000,35.06785,-116.7494,520.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1393,17.4,1,2000,35.07028,-116.74847,520.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1394,117.5,1,2000,35.0925,-116.76083,524.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1395,18.3,1,2000,35.05283,-116.76645,522.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1396,10.4,1,2000,35.05283,-116.76538,522.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1397,32.22,1,2000,35.06725,-116.74853,520.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1398,90.04,1,2001,35.056020000000004,-116.72368,523.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1399,10.84,1,2001,35.05607,-116.72365,523.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1400,13.87,1,2001,35.07362,-116.76372,520.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1401,17.02,1,2001,35.06847,-116.76905,520.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
1402,17.7,1,2001,35.05865,-116.76872,522.0,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
