,mass (g),fall,year,reclat,reclong,state,elevation,BARE,CROPL,FOREST,GRSL,SHRUBL,SPARSE_VEGETATION,URBAN,WATER,WETL,Acapulcoite,Aubrite,Aubrite-an,C,C2-ung,C4-ung,CBa,CK3,CK4,CK5,CM1,CM2,CO3.0,CO3.3,CO3.7,CR,CV3,Diogenite,Diogenite-pm,EH4/5,EL6,EL6/7,Eucrite,Eucrite-cm,Eucrite-mmict,Eucrite-pmict,H,H(5?),H-melt rock,H-metal,H/L4,H3,H3-4,H3-5,H3-6,H3.10,H3.4,H3.5,H3.6,H3.7,H3.8,H3.9,H4,H4-6,H4-an,H4/5,H4/6,H5,H5-6,H6,H?,Howardite,Iron,"Iron, IAB complex","Iron, IAB-MG","Iron, IAB-an","Iron, IAB-sHH","Iron, IAB-sHL","Iron, IAB-sLH","Iron, IAB-sLL","Iron, IAB-sLM","Iron, IAB-ung","Iron, IC","Iron, IIAB","Iron, IIC","Iron, IID","Iron, IIE","Iron, IIE-an","Iron, IIF","Iron, IIG","Iron, IIIAB","Iron, IIIAB?","Iron, IIIE","Iron, IIIF","Iron, IVA","Iron, IVB","Iron, ungrouped",K3,L,L-imp melt,L/LL3.4,L/LL4,L/LL5,L/LL6,L3,L3-6,L3.2,L3.4,L3.5,L3.5-5,L3.6,L3.7,L4,L4-6,L5,L5-7,L5/6,L6,L6/7,LL3,LL3.1,LL3.3,LL3.4,LL3.7,LL4,LL5,LL6,Martian (nakhlite),Mesosiderite,Mesosiderite-A1,Mesosiderite-A2,Mesosiderite-A3,Mesosiderite-A3/4,Mesosiderite-B4,OC,Pallasite,"Pallasite, PES","Pallasite, PMG","Pallasite, PMG-an","Pallasite, ungrouped",R3-6,Ureilite,Winonaite
1169,7800.0,1,1937,43.8,-96.16667,21,471.0,0.1281348475,49.1353461904,34.3346218731,7.439036035499999,0.234518955,0.021114132999999997,1.1538148676,5.5396128722,2.0138002256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1170,22390.0,1,1953,47.6,-94.76666999999999,21,413.0,0.1281348475,49.1353461904,34.3346218731,7.439036035499999,0.234518955,0.021114132999999997,1.1538148676,5.5396128722,2.0138002256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1171,6067.0,0,1924,36.78333,-78.08333,41,91.0,0.1951075623,10.9273442625,58.4511145125,23.2549283187,0.9016478848,0.025975207599999998,2.9673372771,2.6451419758,0.6314029986999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172,329.7,0,2010,38.70066,-77.21163,41,27.0,0.1951075623,10.9273442625,58.4511145125,23.2549283187,0.9016478848,0.025975207599999998,2.9673372771,2.6451419758,0.6314029986999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,1800.0,0,1828,37.46667,-77.5,41,59.0,0.1951075623,10.9273442625,58.4511145125,23.2549283187,0.9016478848,0.025975207599999998,2.9673372771,2.6451419758,0.6314029986999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,1265.0,0,1921,37.83333,-76.7,41,5.0,0.1951075623,10.9273442625,58.4511145125,23.2549283187,0.9016478848,0.025975207599999998,2.9673372771,2.6451419758,0.6314029986999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175,500.0,1,1850,37.5,-79.75,41,319.0,0.1951075623,10.9273442625,58.4511145125,23.2549283187,0.9016478848,0.025975207599999998,2.9673372771,2.6451419758,0.6314029986999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,90.0,1,1852,37.23333,-80.73333000000001,41,603.0,0.1951075623,10.9273442625,58.4511145125,23.2549283187,0.9016478848,0.025975207599999998,2.9673372771,2.6451419758,0.6314029986999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,13000.0,1,1922,36.85,-82.45,41,471.0,0.1951075623,10.9273442625,58.4511145125,23.2549283187,0.9016478848,0.025975207599999998,2.9673372771,2.6451419758,0.6314029986999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,1800.0,1,1889,36.55,-79.78333,41,214.0,0.1951075623,10.9273442625,58.4511145125,23.2549283187,0.9016478848,0.025975207599999998,2.9673372771,2.6451419758,0.6314029986999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,14100.0,1,1887,36.93333,-80.5,41,758.0,0.1951075623,10.9273442625,58.4511145125,23.2549283187,0.9016478848,0.025975207599999998,2.9673372771,2.6451419758,0.6314029986999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180,6690.0,1,1950,37.21667,-82.0,41,570.0,0.1951075623,10.9273442625,58.4511145125,23.2549283187,0.9016478848,0.025975207599999998,2.9673372771,2.6451419758,0.6314029986999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181,43500.0,1,1869,38.21667,-79.05,41,472.0,0.1951075623,10.9273442625,58.4511145125,23.2549283187,0.9016478848,0.025975207599999998,2.9673372771,2.6451419758,0.6314029986999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1182,102.0,0,1950,41.68333,-112.13333,40,1307.0,9.9956585325,3.5237132919,29.3834870512,5.6066349696,47.5653562829,0.21180886170000002,0.627986075,2.940054407,0.1453005282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,21500.0,1,1932,40.56667,-110.48333000000001,40,2645.0,9.9956585325,3.5237132919,29.3834870512,5.6066349696,47.5653562829,0.21180886170000002,0.627986075,2.940054407,0.1453005282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,534.0,1,2001,38.68867,-109.58516999999999,40,1466.0,9.9956585325,3.5237132919,29.3834870512,5.6066349696,47.5653562829,0.21180886170000002,0.627986075,2.940054407,0.1453005282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1185,925.0,1,1979,38.48417,-113.13638999999999,40,1810.0,9.9956585325,3.5237132919,29.3834870512,5.6066349696,47.5653562829,0.21180886170000002,0.627986075,2.940054407,0.1453005282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,1520.0,1,1961,38.18333,-109.88333,40,1382.0,9.9956585325,3.5237132919,29.3834870512,5.6066349696,47.5653562829,0.21180886170000002,0.627986075,2.940054407,0.1453005282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1187,10.6,1,1985,38.903059999999996,-112.82111,40,1469.0,9.9956585325,3.5237132919,29.3834870512,5.6066349696,47.5653562829,0.21180886170000002,0.627986075,2.940054407,0.1453005282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,529000.0,1,1944,39.5,-112.9,40,1441.0,9.9956585325,3.5237132919,29.3834870512,5.6066349696,47.5653562829,0.21180886170000002,0.627986075,2.940054407,0.1453005282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1189,22700.0,1,1906,40.38333,-110.86667,40,2483.0,9.9956585325,3.5237132919,29.3834870512,5.6066349696,47.5653562829,0.21180886170000002,0.627986075,2.940054407,0.1453005282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,45.0,1,2004,39.49133,-112.94200000000001,40,1517.0,9.9956585325,3.5237132919,29.3834870512,5.6066349696,47.5653562829,0.21180886170000002,0.627986075,2.940054407,0.1453005282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,6800.0,1,1982,37.28333,-113.78333,40,1166.0,9.9956585325,3.5237132919,29.3834870512,5.6066349696,47.5653562829,0.21180886170000002,0.627986075,2.940054407,0.1453005282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,31500.0,1,1931,40.25,-110.08333,40,1622.0,9.9956585325,3.5237132919,29.3834870512,5.6066349696,47.5653562829,0.21180886170000002,0.627986075,2.940054407,0.1453005282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,524.0,1,1971,38.17,-110.36667,40,1664.0,9.9956585325,3.5237132919,29.3834870512,5.6066349696,47.5653562829,0.21180886170000002,0.627986075,2.940054407,0.1453005282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1194,235.0,1,1908,38.98333,-111.85,40,1561.0,9.9956585325,3.5237132919,29.3834870512,5.6066349696,47.5653562829,0.21180886170000002,0.627986075,2.940054407,0.1453005282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1195,875.0,1,1869,40.91667,-111.66667,40,1928.0,9.9956585325,3.5237132919,29.3834870512,5.6066349696,47.5653562829,0.21180886170000002,0.627986075,2.940054407,0.1453005282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,15.6,1,1985,39.16278,-112.70806,40,1392.0,9.9956585325,3.5237132919,29.3834870512,5.6066349696,47.5653562829,0.21180886170000002,0.627986075,2.940054407,0.1453005282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,17.69,1,2001,38.99861,-113.38167,40,1466.0,9.9956585325,3.5237132919,29.3834870512,5.6066349696,47.5653562829,0.21180886170000002,0.627986075,2.940054407,0.1453005282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1198,5.1,1,2009,38.943059999999996,-113.37833,40,1466.0,9.9956585325,3.5237132919,29.3834870512,5.6066349696,47.5653562829,0.21180886170000002,0.627986075,2.940054407,0.1453005282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,1.32,1,2009,38.945,-113.38221999999999,40,1465.0,9.9956585325,3.5237132919,29.3834870512,5.6066349696,47.5653562829,0.21180886170000002,0.627986075,2.940054407,0.1453005282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1200,9.0,1,1986,38.67667,-113.30167,40,1421.0,9.9956585325,3.5237132919,29.3834870512,5.6066349696,47.5653562829,0.21180886170000002,0.627986075,2.940054407,0.1453005282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,3710.0,0,1959,41.38333,-86.6,12,208.0,0.0452199096,74.146896341,15.7951744014,5.2049022006,0.049255930700000006,0.0060128477,4.0370094896,0.6833230785,0.0322058008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1202,680.0,0,1859,38.25,-86.16667,12,211.0,0.0452199096,74.146896341,15.7951744014,5.2049022006,0.049255930700000006,0.0060128477,4.0370094896,0.6833230785,0.0322058008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203,483.7,0,1991,40.08528,-86.055,12,252.0,0.0452199096,74.146896341,15.7951744014,5.2049022006,0.049255930700000006,0.0060128477,4.0370094896,0.6833230785,0.0322058008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,340.0,0,1876,41.08333,-86.28333,12,235.0,0.0452199096,74.146896341,15.7951744014,5.2049022006,0.049255930700000006,0.0060128477,4.0370094896,0.6833230785,0.0322058008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,1300.0,1,1976,38.91972,-85.94722,12,180.0,0.0452199096,74.146896341,15.7951744014,5.2049022006,0.049255930700000006,0.0060128477,4.0370094896,0.6833230785,0.0322058008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,1800.0,1,1862,40.48333,-86.36667,12,228.0,0.0452199096,74.146896341,15.7951744014,5.2049022006,0.049255930700000006,0.0060128477,4.0370094896,0.6833230785,0.0322058008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
