,mass (g),fall,year,reclat,reclong,elevation,FIPS,Area(sq.km),BARE,CROPL,FOREST,GRSL,SHRUBL,SPARSE_VEGETATION,URBAN,WATER,WETL,Achrondrite,Chrondrite,Iron,Mesosiderite,Pallasite
890,4692.0,1,1948,38.78333,-99.33333,622,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
891,28770.0,1,1983,38.395,-98.91583,589,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
892,6100.0,1,1950,37.96417,-97.75583,450,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
893,226.0,1,1937,37.83333,-100.45,840,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
894,4400.0,1,1967,38.38333,-98.01666999999999,500,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
895,1800.0,1,1948,38.5,-101.1,959,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
896,295000.0,1,1890,39.33333,-100.06667,734,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
897,27700.0,1,1895,38.95,-101.01666999999999,923,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
898,750.0,1,1956,39.36667,-100.63333,893,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
899,2367.0,1,1971,37.59183,-97.21497,408,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
900,2000.0,1,1944,37.38333,-96.86667,402,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
901,1770.5,0,1938,39.08333,-89.15,179,17,149995,0.0215822315,77.7127489627,10.4703445328,5.7710252195,0.0308922137,0.0064535104,4.5160290387,1.2161164256,0.2548078652,0,1,0,0,0
902,1400.0,0,1973,38.470279999999995,-105.24139,1689,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
903,1050.0,1,1940,40.15,-103.16667,1395,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
904,715.6,1,1940,37.35,-108.68333,1969,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
905,687.0,1,1967,39.7,-105.7,2802,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
906,6169.0,1,1939,40.96667,-102.4,1078,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
907,12570.0,0,1992,41.28333,-73.91667,81,36,141297,0.0762767234,21.569963381100003,57.924969231000006,11.994286843,0.1757707444,0.0099068573,4.3120356161,3.6947107714,0.2420798323,0,1,0,0,0
908,400.0,1,1908,34.5,-84.5,391,13,153910,0.1244887251,18.509529069000003,62.29920827189999,13.3278184576,0.3743752206,0.038028401600000004,2.8697049995999997,1.7973343757,0.6595124789,0,1,0,0,0
909,1500.0,0,1865,43.5,-91.16667,334,55,169635,0.032656378300000004,46.496087617,44.2882185999,3.1900601218,0.228754207,0.0053718147,1.9555532863,2.9719431715,0.8313548036,0,1,0,0,0
910,25300.0,1,1958,42.73333,-90.35,335,55,169635,0.032656378300000004,46.496087617,44.2882185999,3.1900601218,0.228754207,0.0053718147,1.9555532863,2.9719431715,0.8313548036,0,1,0,0,0
911,67.0,1,1998,40.5,-101.08333,917,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
912,21820.0,1,1965,40.16667,-97.6,447,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
913,373.5,1,1938,40.45,-100.75,873,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,1,0,0,0
914,1520.0,1,1961,38.18333,-109.88333,1382,49,219882,9.9956585325,3.5237132919,29.3834870512,5.6066349696,47.5653562829,0.21180886170000002,0.627986075,2.940054407,0.1453005282,0,1,0,0,0
915,10.6,1,1985,38.903059999999996,-112.82111,1469,49,219882,9.9956585325,3.5237132919,29.3834870512,5.6066349696,47.5653562829,0.21180886170000002,0.627986075,2.940054407,0.1453005282,0,1,0,0,0
916,340.0,0,1876,41.08333,-86.28333,235,18,94326,0.0452199096,74.146896341,15.7951744014,5.2049022006,0.049255930700000006,0.0060128477,4.0370094896,0.6833230785,0.0322058008,0,1,0,0,0
917,560.8,1,2010,34.38063,-114.16705,264,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
918,50.0,1,2004,34.73245,-114.22256999999999,398,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
919,42.8,1,2011,34.68222,-114.33046000000002,402,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
920,21.5,1,2001,35.653059999999996,-114.02436999999999,843,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
921,94.0,1,2001,35.64552,-114.03068999999999,843,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
922,13.5,1,2001,35.6464,-114.02848999999999,843,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
923,12.0,1,2001,35.64645,-114.02853,843,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
924,17.0,1,2002,35.66185,-114.0271,842,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
925,4.35,1,2010,35.62453,-114.04688,844,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
926,3.1,1,2004,32.11288,-109.89265,1263,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
927,7500.0,0,1825,38.41667,-77.16667,24,24,32131,0.3121383329,34.6846975251,37.973124747,9.025786332000001,0.019383933,0.029075899500000002,7.5198257726,7.4405796936,2.9953877642,0,1,0,0,0
928,56.0,0,1973,33.48472,-117.6625,77,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
929,4.4,1,1999,35.05847,-116.76899999999999,522,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
930,90.04,1,2001,35.056020000000004,-116.72368,523,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
931,36.35,1,2002,35.05475,-116.75431999999999,521,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
932,187.55,1,2003,35.054520000000004,-116.73005,522,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
933,16.36,1,2004,35.08958,-116.75007,522,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
934,47.2,1,2006,35.07118,-116.77162,521,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
935,0.5,1,2000,35.31227,-117.45299999999999,784,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
936,8991.0,1,2000,34.216667,-115.05,190,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
937,6.9,1,2010,34.63432,-117.56217,871,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
938,1.1,1,1999,35.373329999999996,-116.90833,948,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
939,12.0,1,1999,35.050670000000004,-117.30095,618,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
940,24.0,1,1999,35.05063,-117.30188000000001,618,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
941,26.0,1,1999,35.04722,-117.30752,618,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
942,12.5,1,2000,35.05193,-117.26138,620,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
943,16.4,1,2007,35.04102,-117.27465,618,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
944,39.7,1,2007,35.0421,-117.27512,618,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
945,11.56,1,2008,35.04568,-117.26658,618,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
946,19050.0,1,1979,34.51667,-117.98333000000001,901,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
947,7.5,1,1963,34.5,-116.95,869,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
948,1.2,1,1968,34.5,-116.95,869,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
949,0.97,1,2002,34.48793,-116.9488,870,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
950,18.4,1,2002,34.4918,-116.943,870,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
951,3.92,1,2002,34.493120000000005,-116.94662,869,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
952,16.5,1,2000,35.344429999999996,-116.11485,276,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
953,60.0,1,1977,41.38333,-123.5,277,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
954,78.5,1,2001,35.23883,-117.02667,917,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,1,0,0,0
955,259.1,0,1944,42.06667,-104.16667,1266,56,253335,0.5803349664999999,8.1366432542,18.8609321526,22.6263549713,48.549833456,0.1288684551,0.1309115659,0.5468523438,0.4392688347,0,1,0,0,0
956,21400.0,1,1999,46.7,-110.13333,2066,30,380831,0.4649243896,22.2633182798,24.7551781946,41.0544742602,8.7283925075,1.6522997403,0.1285602531,0.828271561,0.12458081380000001,0,1,0,0,0
957,135.0,0,1926,39.8,-91.5,179,29,180540,0.0557800531,39.1698218372,28.9107801257,28.997891043800003,0.019234501100000002,0.0129084874,1.4920843617,1.0492206607999999,0.2922789293,0,1,0,0,0
958,1600.0,0,1877,38.68333,-91.15,173,29,180540,0.0557800531,39.1698218372,28.9107801257,28.997891043800003,0.019234501100000002,0.0129084874,1.4920843617,1.0492206607999999,0.2922789293,0,1,0,0,0
959,17000.0,1,2006,40.266667,-94.68333299999999,318,29,180540,0.0557800531,39.1698218372,28.9107801257,28.997891043800003,0.019234501100000002,0.0129084874,1.4920843617,1.0492206607999999,0.2922789293,0,0,0,0,1
960,148000.0,1,1884,35.6,-105.8,2392,35,314917,0.8425399047,2.8324911199000002,17.8194680455,24.9311266777,52.9468331982,0.0776561551,0.35153364789999997,0.11631286029999999,0.0820383908,0,0,0,0,1
961,84.0,1,1940,37.26667,-97.76666999999999,386,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,1
962,4300000.0,1,1882,37.5825,-99.16360999999999,668,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,1
963,1360.0,1,1935,40.45,-102.38333,1159,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,0,0,0,1
964,566.0,1,1969,39.59167,-94.92194,339,29,180540,0.0557800531,39.1698218372,28.9107801257,28.997891043800003,0.019234501100000002,0.0129084874,1.4920843617,1.0492206607999999,0.2922789293,0,1,0,0,0
965,17800.0,1,1961,32.63333,-96.86667,207,48,695662,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,1,0,0,0
966,1600.0,1,1964,32.99167,-102.38833000000001,1001,48,695662,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,1,0,0,0
967,2200.0,1,1950,34.11667,-101.78333,1032,48,695662,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,1,0,0,0
968,1615.0,1,1966,33.01667,-102.36667,998,48,695662,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,1,0,0,0
969,220.0,1,1956,39.5,-98.53333,452,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
970,50.0,1,1942,37.08333,-101.6,1021,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,1,0,0,0
971,479.0,1,1975,37.96667,-102.33333,1127,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
972,7400.0,1,1968,39.695,-102.295,1212,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
973,3000.0,1,1970,37.63333,-102.41667,1265,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,1,0,0,0
974,13.9,0,1859,42.53333,-73.83333,45,36,141297,0.0762767234,21.569963381100003,57.924969231000006,11.994286843,0.1757707444,0.0099068573,4.3120356161,3.6947107714,0.2420798323,0,1,0,0,0
975,12.5,1,1897,42.7,-77.88333,253,36,141297,0.0762767234,21.569963381100003,57.924969231000006,11.994286843,0.1757707444,0.0099068573,4.3120356161,3.6947107714,0.2420798323,0,1,0,0,0
976,144.8,1,1961,44.07694,-88.56278,233,55,169635,0.032656378300000004,46.496087617,44.2882185999,3.1900601218,0.228754207,0.0053718147,1.9555532863,2.9719431715,0.8313548036,0,1,0,0,0
977,50.0,1,1980,33.25,-112.05,333,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,1,0,0,0
978,2700.0,1,1935,41.18333,-104.06667,1540,56,253335,0.5803349664999999,8.1366432542,18.8609321526,22.6263549713,48.549833456,0.1288684551,0.1309115659,0.5468523438,0.4392688347,0,1,0,0,0
979,55400.0,1,1946,36.82444,-93.76111,391,29,180540,0.0557800531,39.1698218372,28.9107801257,28.997891043800003,0.019234501100000002,0.0129084874,1.4920843617,1.0492206607999999,0.2922789293,0,0,1,0,0
980,25900.0,1,1940,37.2375,-92.78694,481,29,180540,0.0557800531,39.1698218372,28.9107801257,28.997891043800003,0.019234501100000002,0.0129084874,1.4920843617,1.0492206607999999,0.2922789293,0,0,1,0,0
981,1250.0,1,1927,31.76667,-99.98333000000001,526,48,695662,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,1,0,0
982,8400.0,1,1913,32.03333,-99.25,486,48,695662,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,1,0,0
983,35400.0,1,1973,32.83611,-99.60417,477,48,695662,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,1,0,0
984,1600000.0,1,1922,31.71667,-102.4,904,48,695662,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,1,0,0
985,145000.0,1,1836,34.06667,-98.91667,355,48,695662,0.32173056850000004,22.4841042032,12.810791549600001,27.9689619084,32.543053734299995,0.0377199809,2.1671262177,1.1316891820000001,0.5348226555,0,0,1,0,0
986,3000.0,1,1919,35.0,-94.75,196,40,181037,0.1222739114,24.412576282800003,16.2367914576,54.195749842299996,2.0961607013999997,0.021635369900000003,1.3564695506,1.4985474916,0.0597953924,0,0,1,0,0
987,12880.0,1,1935,34.0,-105.5,1897,35,314917,0.8425399047,2.8324911199000002,17.8194680455,24.9311266777,52.9468331982,0.0776561551,0.35153364789999997,0.11631286029999999,0.0820383908,0,0,1,0,0
988,6400.0,1,1986,36.29533,-105.04833,2554,35,314917,0.8425399047,2.8324911199000002,17.8194680455,24.9311266777,52.9468331982,0.0776561551,0.35153364789999997,0.11631286029999999,0.0820383908,0,0,1,0,0
989,3600.0,1,1895,33.63333,-106.38333,1960,35,314917,0.8425399047,2.8324911199000002,17.8194680455,24.9311266777,52.9468331982,0.0776561551,0.35153364789999997,0.11631286029999999,0.0820383908,0,0,1,0,0
990,800.0,1,1839,35.58333,-82.35,1064,37,139391,0.18943833899999998,21.675593948400003,51.7757476302,19.1394289855,0.5862524597,0.0368220771,2.3849694886000004,3.1891944371,1.0225526343,0,0,1,0,0
991,11300.0,1,1873,35.85,-82.7,699,37,139391,0.18943833899999998,21.675593948400003,51.7757476302,19.1394289855,0.5862524597,0.0368220771,2.3849694886000004,3.1891944371,1.0225526343,0,0,1,0,0
992,74830.0,1,1981,44.4,-98.53333,411,46,199729,0.6957738240000001,33.8168363028,2.9835790568,59.0627403523,0.6823102290999999,0.07261829780000001,0.2721348464,2.1165699712,0.2974371196,0,0,1,0,0
993,723.0,1,1877,37.25,-85.0,286,21,104656,0.308322041,24.4439955352,45.3653638303,26.6839382058,0.0294166653,0.0212330817,1.3709345652,1.5727962936000002,0.2039997818,0,0,1,0,0
994,102700.0,1,1948,38.51667,-107.83333,1820,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,0,1,0,0
995,4760.0,1,1880,34.0,-81.25,126,45,82933,0.175674062,15.8495450529,60.5766006735,14.3697370621,0.5178515989,0.0257922766,2.7676068111000003,3.3452582810000004,2.3719341819,0,0,1,0,0
996,600.0,1,1850,40.43333,-80.0,261,42,119280,0.252029396,29.664123122,57.095055222700005,8.1837169269,0.12410638140000001,0.057315301299999996,3.688841744,0.9044762526000001,0.030335653100000002,0,0,1,0,0
997,6800.0,1,1955,33.68333,-93.6,107,5,137732,0.0839681324,26.647902588,51.6985073825,18.4003287072,0.43876148119999997,0.0092924733,0.854795588,1.7361251058000002,0.1303185415,0,0,1,0,0
998,960000.0,1,1837,35.78333,-83.25,538,47,109153,0.04818191,19.642040906600002,46.834158854799995,28.2591141169,0.6273539018,0.0052985971,2.4969815658,2.0364981501,0.0503719968,0,0,1,0,0
999,70500.0,1,1840,35.98333,-85.85,323,47,109153,0.04818191,19.642040906600002,46.834158854799995,28.2591141169,0.6273539018,0.0052985971,2.4969815658,2.0364981501,0.0503719968,0,0,1,0,0
1000,46000.0,1,1940,41.43333,-96.96667,402,31,200330,0.0186578096,43.97449122770001,1.1709702986,52.840998454899996,0.1204276802,0.012644135400000001,0.5296659173,0.5492874567,0.7828570195000001,0,0,1,0,0
1001,13000.0,1,1922,36.85,-82.45,471,51,110787,0.1951075623,10.9273442625,58.4511145125,23.2549283187,0.9016478848,0.025975207599999998,2.9673372771,2.6451419758,0.6314029986999999,0,0,1,0,0
1002,27000.0,1,1901,35.25,-112.5,1621,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,0,1,0,0
1003,30000000.0,1,1891,35.05,-111.03333,1676,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,0,1,0,0
1004,2200.0,1,1949,35.28333,-112.86667,1591,4,295234,2.1127645068,1.8649596945,16.8468626318,1.6678386694,75.7951884087,0.1518946884,1.3227658986,0.1864150216,0.0513104801,0,0,1,0,0
1005,1600.0,1,1974,39.33333,-84.6,170,39,116098,0.130908367,57.3111060783,23.904949706700002,12.4983230746,0.0429869899,0.0099533634,5.0423162198,0.8476226607999999,0.21183353940000002,0,0,1,0,0
1006,1201.0,1,1950,40.01667,-82.86667,247,39,116098,0.130908367,57.3111060783,23.904949706700002,12.4983230746,0.0429869899,0.0099533634,5.0423162198,0.8476226607999999,0.21183353940000002,0,0,1,0,0
1007,1802.0,1,1992,35.25,-118.09066999999999,1038,6,423967,4.6961312449,13.3449597623,29.658272575599998,12.065105242000001,34.547941327800004,0.1290563734,3.9425150503,1.3939104665000002,0.22210795719999998,0,0,1,0,0
1008,20000.0,1,1936,46.36667,-101.95,712,38,183108,0.061617573200000005,59.5612186849,0.8671649285999999,35.2971559203,0.3287819105,0.0073062647,0.29512241370000003,3.1299953417000004,0.45163696229999994,0,0,1,0,0
1009,11600.0,1,1887,41.23333,-104.98333000000001,2006,56,253335,0.5803349664999999,8.1366432542,18.8609321526,22.6263549713,48.549833456,0.1288684551,0.1309115659,0.5468523438,0.4392688347,0,0,1,0,0
1010,12000.0,1,1883,37.9,-82.38333,303,54,62756,0.7039932712,9.1082587941,82.68926659270001,6.082747799500001,0.050662921900000005,0.0486954298,0.7983099243,0.5135154411,0.0045498255,0,0,1,0,0
1011,69800.0,1,1930,38.9,-79.18333,419,54,62756,0.7039932712,9.1082587941,82.68926659270001,6.082747799500001,0.050662921900000005,0.0486954298,0.7983099243,0.5135154411,0.0045498255,0,0,1,0,0
1012,2040.0,1,2000,40.2875,-95.37666999999999,305,29,180540,0.0557800531,39.1698218372,28.9107801257,28.997891043800003,0.019234501100000002,0.0129084874,1.4920843617,1.0492206607999999,0.2922789293,0,0,0,0,1
1013,34360.0,1,1991,39.73633,-96.36133000000001,374,20,213100,0.012819384599999999,52.0241410016,1.1566416544,45.269882449099995,0.24885539920000002,0.002245203,0.7949829129000001,0.4461435561,0.0442884391,0,0,0,0,1
1014,89400.0,1,1857,36.55,-93.1,270,29,180540,0.0557800531,39.1698218372,28.9107801257,28.997891043800003,0.019234501100000002,0.0129084874,1.4920843617,1.0492206607999999,0.2922789293,0,0,0,1,0
1015,17500.0,1,1906,37.73333,-89.85,162,29,180540,0.0557800531,39.1698218372,28.9107801257,28.997891043800003,0.019234501100000002,0.0129084874,1.4920843617,1.0492206607999999,0.2922789293,0,0,1,0,0
1016,3600.0,1,1850,37.95,-85.78333,140,21,104656,0.308322041,24.4439955352,45.3653638303,26.6839382058,0.0294166653,0.0212330817,1.3709345652,1.5727962936000002,0.2039997818,0,0,1,0,0
1017,3500.0,1,1938,38.15,-102.66667,1141,8,269601,1.3428441802000002,15.5319438223,32.9304390513,31.7712187156,17.2468731707,0.035923292999999995,0.846415757,0.25781760989999997,0.036524399900000004,0,0,1,0,0
